,Participant,Presentation,elab.decay,elab.temp,elab.ter,elab.LL,med.decay,med.temp,med.ter,med.LL,best.model,diff.LL
165,sub17,5,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
166,sub17,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
167,sub17,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
168,sub17,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
169,sub17,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
170,sub18,0,0.11807387047904358,0.485264557756594,0.4455440814513467,-514.9239160613288,0.0245349778214603,0.34582603808750534,0.1416999905711579,-421.02693421773495,Mediator,93.89698184359384
171,sub18,1,0.12089889910167405,0.48603070343395066,0.3511689683903241,-511.31350986611795,0.011870941417034557,0.44271147185362103,0.25826212215383304,-441.20591395202166,Mediator,70.1075959140963
172,sub18,2,0.0865039188350008,0.3872215903658473,0.36822392744468224,-475.8561708141351,0.02164300710526823,0.37204939843973667,0.16543952212240276,-410.9182613818745,Mediator,64.9379094322606
173,sub18,3,0.040447968552847414,0.3256759270264911,0.3496998175543603,-460.62471367897183,0.012689938380205096,0.31442785050237165,0.13217213654224277,-385.7246013612763,Mediator,74.90011231769552
174,sub18,4,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
175,sub18,5,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
176,sub18,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
177,sub18,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
178,sub18,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
179,sub18,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
180,sub19,0,0.09397183288837137,0.3899117076456649,0.6102519664921789,-457.3787313504911,0.043816555997168376,0.32635864833121675,0.19027043139560368,-381.023569371428,Mediator,76.3551619790631
181,sub19,1,0.07853928895977974,0.506891743772427,0.5484188319124882,-490.9537196157355,0.035427251149169,0.4534930289593627,0.27013962112702966,-418.69821060847994,Mediator,72.25550900725557
182,sub19,2,0.13180032326458238,0.4669943555311063,0.7230024380131674,-481.06248516913485,0.02711639321697836,0.6226308266358871,0.6087363907187763,-471.92306314535676,Mediator,9.139422023778081
183,sub19,3,0.09335104371274913,0.4115330210413636,0.4578825874058925,-426.35592277691075,0.035366156375154285,0.3768242891126882,0.21545199394461645,-363.12259029891317,Mediator,63.23333247799758
184,sub19,4,0.11585201791210295,0.43311665291158363,0.35252175156747256,-253.11870414411672,0.0735845181998322,0.5133149065198914,0.14230046724275536,-235.67995145198228,Mediator,17.438752692134443
185,sub19,5,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
186,sub19,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
187,sub19,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
188,sub19,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
189,sub19,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
190,sub20,0,0.06856760039908934,0.48335285818007084,0.5487880195034054,-511.9961508417442,0.07775803505694533,0.35041658687617494,0.20588337100159834,-411.5665034188709,Mediator,100.4296474228733
191,sub20,1,0.1317102765322717,0.47411622826604366,0.5235334840063932,-508.2721436066832,0.1154801874330731,0.37964629323480936,0.2721837904461923,-412.25173265311815,Mediator,96.02041095356503
192,sub20,2,0.09078797438576525,0.42347011480497926,0.32583118754011875,-459.32133249634694,0.1252337965983066,0.3785344471747465,0.2058946966374728,-380.16519913578935,Mediator,79.15613336055759
193,sub20,3,0.18943818806145374,0.5645377529754922,0.25959127274648824,-385.82999303212796,0.02795734136119643,0.38592616429753945,0.2549180563252387,-304.3244169170228,Mediator,81.50557611510516
194,sub20,4,0.1553655190236975,0.4852092955158847,0.5053225339835314,-239.51815367822678,0.07809446729048747,0.36974824855283256,0.1383933937082366,-190.1272930030911,Mediator,49.390860675135684
195,sub20,5,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
196,sub20,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
197,sub20,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
198,sub20,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
199,sub20,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
200,sub21,0,0.11523755984954345,0.4837829426712733,0.3772062641255993,-514.1817301817636,0.06260244730795797,0.36908390300399746,0.21070537701815278,-424.70743896603295,Mediator,89.4742912157306
201,sub21,1,0.1341336223273486,0.45587471748801267,0.506276387440154,-551.3623108439912,0.058017267860706975,0.37874012168705845,0.2760899846326436,-424.0779634270487,Mediator,127.28434741694247
202,sub21,2,0.04986741477761822,0.3941702388091778,0.6998280971985957,-496.4936158608353,0.07935467479458777,0.3779435461067764,0.20835141089363454,-418.6291884634288,Mediator,77.86442739740647
203,sub21,3,0.09458344462957179,0.4722193501819681,0.6761487819896423,-425.6310342545087,0.08326857277406316,0.35479160820669564,0.11200529802696438,-333.91398457803183,Mediator,91.71704967647685
204,sub21,4,0.09895461262279356,0.38542453967411877,0.5294104057511084,-238.94678477411432,0.058887714735575164,0.362700756410419,0.16607421687777027,-199.30767120209453,Mediator,39.639113572019795
205,sub21,5,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
206,sub21,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
207,sub21,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
208,sub21,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
209,sub21,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
210,sub22,0,0.0567184930358576,0.43177331019933374,0.5131348298644772,-510.5966340266789,0.023586810640208976,0.4470549844424306,0.1534892988602282,-454.14788290864726,Mediator,56.44875111803162
211,sub22,1,0.12433153427542697,0.40815487637216574,0.3788559192177807,-498.48463082678967,0.07050917577067815,0.41731214657066434,0.3080073565088624,-440.74011654666003,Mediator,57.744514280129636
212,sub22,2,0.033063892113950034,0.35271805194104505,0.6571161531464288,-471.5493997843851,0.036714250542677976,0.29172604638975574,0.17067639831387635,-382.9006293722097,Mediator,88.6487704121754
213,sub22,3,0.029443202495939486,0.3937506162801232,0.2302568076448454,-450.27957690314486,0.013971962726015825,0.33574141172394906,0.18175921489982283,-371.26775502955405,Mediator,79.0118218735908
214,sub22,4,0.06307587235441012,0.4127251409863106,0.4719402761269169,-428.45719783477523,0.02931785317516798,0.5607063666506066,0.16301509318477478,-420.1621244507128,Mediator,8.295073384062448
215,sub22,5,0.023582717110679385,0.3725164991033985,0.549746791447671,-312.4500708286161,0.015407711170955426,0.319615095892451,0.13333245866865034,-255.38703834515812,Mediator,57.06303248345799
216,sub22,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
217,sub22,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
218,sub22,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
219,sub22,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
