"","participant","cue","phase","condition","target","response","rt","correct","Column1","Column2","pred_correct"
"1667",1002,"GRADUATE","test","study","CAP","CAP",2495,1,NA,"",0.389640175581509
"1668",1002,"ANCESTOR","test","study","FAMILY","FAMILY",2095,1,NA,"",0.389640175581509
"1669",1002,"CRITIC","test","study","ANALYZE","HARD",4287,0,NA,"",0.389640175581509
"1670",1002,"VISIT","test","study","LEAVE","DOWN",4335,0,NA,"",0.389640175581509
"1671",1002,"BISCUIT","test","study","COOKIE","CRACKER",4399,0,NA,"",0.389640175581509
"1672",1002,"ANNUAL","test","study","PICNIC","YEAR",4350,0,NA,"",0.389640175581509
"1673",1002,"VALLEY","test","study","LOW","MOUTAIN",10718,0,NA,"",0.389640175581509
"1674",1002,"SOUTH","test","study","WEST","WEST",1806,1,NA,"",0.389640175581509
"1675",1002,"NATURE","test","study","FOREST","LEAVES",2350,0,NA,"",0.389640175581509
"1676",1002,"BATTERY","test","study","RADIO","LOW",2072,0,NA,"",0.389640175581509
"1677",1002,"USURP","test","study","TAKE","KING",5199,0,NA,"",0.389640175581509
"1678",1002,"COOKOUT","test","study","HAMBURGER","GRILL",3519,0,NA,"",0.389640175581509
"1679",1002,"MODEL","test","study","CAR","IMAGE",5023,0,NA,"",0.389640175581509
"1680",1002,"THEOREM","test","study","GEOMETRY","GEOMETRY",3311,1,NA,"",0.389640175581509
"1681",1002,"SALES","test","study","CLOTHES","CLOTHES",2271,1,NA,"",0.389640175581509
"1682",1002,"FILTHY","test","study","DIRT","DIRT",5758,1,NA,"",0.389640175581509
"1683",1002,"EVICT","test","study","APARTMENT","APARTMENT",4926,1,NA,"",0.389640175581509
"1684",1002,"UNCOMMON","test","study","UNIQUE","UNIQUE",2606,1,NA,"",0.389640175581509
"1685",1002,"HUT","test","study","ISLAND","BROWN",4462,0,NA,"",0.389640175581509
"1686",1002,"NOODLES","test","study","CHICKEN","CHICKEN",5166,1,NA,"",0.389640175581509
"1687",1002,"ASSISTANCE","test","study","HELPER","HELP",3039,0,NA,"",0.389640175581509
"1688",1002,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",2590,1,NA,"",0.389640175581509
"1689",1002,"STAR","test","study","NIGHT","NIGHT",1790,1,NA,"",0.389640175581509
"1690",1002,"ENERGY","test","study","SUN","SOLAR",2479,0,NA,"",0.389640175581509
"1691",1002,"SINK","test","study","HOLE","WASH",3886,0,NA,"",0.389640175581509
"1692",1002,"HOTEL","test","study","BED","ROOM",2878,0,NA,"",0.389640175581509
"1693",1002,"FREEWAY","test","study","ROAD","CAR",3646,0,NA,"",0.389640175581509
"1694",1002,"TASTY","test","study","TREAT","DELICIOUS",4718,0,NA,"",0.389640175581509
"1695",1002,"BLOCKADE","test","study","WALL","BARRICADE",7918,0,NA,"",0.389640175581509
"1696",1003,"FREEWAY","test","study","ROAD","ROAD",7262,1,NA,"",0.477124846288822
"1697",1003,"FILTHY","test","study","DIRT","DIRT",2670,1,NA,"",0.477124846288822
"1698",1003,"HUT","test","study","ISLAND","ISLAND",3230,1,NA,"",0.477124846288822
"1699",1003,"UNCOMMON","test","study","UNIQUE","UNIQUE",4862,1,NA,"",0.477124846288822
"1700",1003,"TASTY","test","study","TREAT","COOKIE",4877,0,NA,"",0.477124846288822
"1701",1003,"MODEL","test","study","CAR","CAR",4958,1,NA,"",0.477124846288822
"1702",1003,"GRADUATE","test","study","CAP","CAP",3614,1,NA,"",0.477124846288822
"1703",1003,"NATURE","test","study","FOREST","TREE",3613,0,NA,"",0.477124846288822
"1704",1003,"SOUTH","test","study","WEST","WEST",2381,1,NA,"",0.477124846288822
"1705",1003,"LIE","test","study","STEAL","CHEAT",5790,0,NA,"",0.477124846288822
"1706",1003,"CRITIC","test","study","ANALYZE","ANALYZE",8045,1,NA,"",0.477124846288822
"1707",1003,"STAR","test","study","NIGHT","CLOUD",9006,0,NA,"",0.477124846288822
"1708",1003,"VALLEY","test","study","LOW","LOW",2253,1,NA,"",0.477124846288822
"1709",1003,"SALES","test","study","CLOTHES","BUY",5070,0,NA,"",0.477124846288822
"1710",1003,"COOKOUT","test","study","HAMBURGER","BURGER",3405,0,NA,"",0.477124846288822
"1711",1003,"ANNUAL","test","study","PICNIC","PICNIC",3965,1,NA,"",0.477124846288822
"1712",1003,"USURP","test","study","TAKE","PRESENT",3854,0,NA,"",0.477124846288822
"1713",1003,"BISCUIT","test","study","COOKIE","COOKIE",2734,1,NA,"",0.477124846288822
"1714",1003,"ANCESTOR","test","study","FAMILY","PARENT",4158,0,NA,"",0.477124846288822
"1715",1003,"VISIT","test","study","LEAVE","LEAVE",8366,1,NA,"",0.477124846288822
"1716",1003,"BATTERY","test","study","RADIO","CAR",2638,0,NA,"",0.477124846288822
"1717",1003,"NOODLES","test","study","CHICKEN","CHICKEN",3102,1,NA,"",0.477124846288822
"1718",1003,"BLOCKADE","test","study","WALL","BLOCK",7086,0,NA,"",0.477124846288822
"1719",1003,"HOTEL","test","study","BED","VACATION",5102,0,NA,"",0.477124846288822
"1720",1003,"ENERGY","test","study","SUN","SUN",3502,1,NA,"",0.477124846288822
"1721",1003,"SINK","test","study","HOLE","HOLE",3326,1,NA,"",0.477124846288822
"1722",1003,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",3998,1,NA,"",0.477124846288822
"1723",1003,"THEOREM","test","study","GEOMETRY","MATH",2910,0,NA,"",0.477124846288822
"1724",1003,"EVICT","test","study","APARTMENT","LEAVE",3342,0,NA,"",0.477124846288822
"1725",1003,"ASSISTANCE","test","study","HELPER","HELP",3469,0,NA,"",0.477124846288822
"1726",1004,"ANNUAL","test","study","PICNIC","DAILY",3982,0,NA,"",0.320503791194455
"1727",1004,"STAR","test","study","NIGHT","NIGHT",4960,1,NA,"",0.320503791194455
"1728",1004,"FREEWAY","test","study","ROAD","PATH",2495,0,NA,"",0.320503791194455
"1729",1004,"USURP","test","study","TAKE","SHOCK",5711,0,NA,"",0.320503791194455
"1730",1004,"SOUTH","test","study","WEST","WEST",2623,1,NA,"",0.320503791194455
"1731",1004,"HOTEL","test","study","BED","BED",5166,1,NA,"",0.320503791194455
"1732",1004,"ENERGY","test","study","SUN","SUNSHINE",6430,0,NA,"",0.320503791194455
"1733",1004,"VISIT","test","study","LEAVE","LEAVE",2110,1,NA,"",0.320503791194455
"1734",1004,"BISCUIT","test","study","COOKIE","COOKIE",4222,1,NA,"",0.320503791194455
"1735",1004,"COOKOUT","test","study","HAMBURGER","",5406,0,NA,"",0.320503791194455
"1736",1004,"SINK","test","study","HOLE","HOLE",4414,1,NA,"",0.320503791194455
"1737",1004,"BLOCKADE","test","study","WALL","",3150,0,NA,"",0.320503791194455
"1738",1004,"ANCESTOR","test","study","FAMILY","FAMILY",7902,1,NA,"",0.320503791194455
"1739",1004,"CRITIC","test","study","ANALYZE","MEASUREMENT",9727,0,NA,"",0.320503791194455
"1740",1004,"HUT","test","study","ISLAND","",5118,0,NA,"",0.320503791194455
"1741",1004,"ASSISTANCE","test","study","HELPER","HELP",2463,0,NA,"",0.320503791194455
"1742",1004,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",2479,1,NA,"",0.320503791194455
"1743",1004,"NOODLES","test","study","CHICKEN","CHICKEN",1855,1,NA,"",0.320503791194455
"1744",1004,"TASTY","test","study","TREAT","SWEET",2767,0,NA,"",0.320503791194455
"1745",1004,"FILTHY","test","study","DIRT","DIRTY",3295,0,NA,"",0.320503791194455
"1746",1004,"UNCOMMON","test","study","UNIQUE","COMMON",2863,0,NA,"",0.320503791194455
"1747",1004,"MODEL","test","study","CAR","",1887,0,NA,"",0.320503791194455
"1748",1004,"NATURE","test","study","FOREST","ENVIRONMENT",4350,0,NA,"",0.320503791194455
"1749",1004,"VALLEY","test","study","LOW","TOWN",4414,0,NA,"",0.320503791194455
"1750",1004,"GRADUATE","test","study","CAP","UNDERGRADUAT",2975,0,NA,"",0.320503791194455
"1751",1004,"EVICT","test","study","APARTMENT","",1694,0,NA,"",0.320503791194455
"1752",1004,"SALES","test","study","CLOTHES","OCEAN",2462,0,NA,"",0.320503791194455
"1753",1004,"LIE","test","study","STEAL","TRUTH",4398,0,NA,"",0.320503791194455
"1754",1005,"THEOREM","test","study","GEOMETRY","GEOMETRY",3694,1,NA,"",0.693099092214872
"1755",1005,"STAR","test","study","NIGHT","NIGHT",2142,1,NA,"",0.693099092214872
"1756",1005,"USURP","test","study","TAKE","STEAL",4781,0,NA,"",0.693099092214872
"1757",1005,"FREEWAY","test","study","ROAD","ROAD",2542,1,NA,"",0.693099092214872
"1758",1005,"NITROGEN","test","study","CHEMISTRY","ATMOSPHERE",5517,0,NA,"",0.693099092214872
"1759",1005,"EVICT","test","study","APARTMENT","APARTMENT",2958,1,NA,"",0.693099092214872
"1760",1005,"BATTERY","test","study","RADIO","RADIO",2654,1,NA,"",0.693099092214872
"1761",1005,"HOTEL","test","study","BED","BED",2318,1,NA,"",0.693099092214872
"1762",1005,"SINK","test","study","HOLE","WATER",3998,0,NA,"",0.693099092214872
"1763",1005,"VISIT","test","study","LEAVE","LEAVE",2382,1,NA,"",0.693099092214872
"1764",1005,"GRADUATE","test","study","CAP","CAP",2589,1,NA,"",0.693099092214872
"1765",1005,"FILTHY","test","study","DIRT","DIRT",2078,1,NA,"",0.693099092214872
"1766",1005,"UNCOMMON","test","study","UNIQUE","UNIQUE",4702,1,NA,"",0.693099092214872
"1767",1005,"ANNUAL","test","study","PICNIC","PARTY",4254,0,NA,"",0.693099092214872
"1768",1005,"BISCUIT","test","study","COOKIE","COOKIE",1885,1,NA,"",0.693099092214872
"1769",1005,"HUT","test","study","ISLAND","ISLAND",2430,1,NA,"",0.693099092214872
"1770",1005,"SALES","test","study","CLOTHES","CLOTHES",3037,1,NA,"",0.693099092214872
"1771",1005,"SOUTH","test","study","WEST","WEST",2174,1,NA,"",0.693099092214872
"1772",1005,"ENERGY","test","study","SUN","FOOD",3405,0,NA,"",0.693099092214872
"1773",1005,"MODEL","test","study","CAR","PAINTING",5245,0,NA,"",0.693099092214872
"1774",1005,"ANCESTOR","test","study","FAMILY","FAMILY",1950,1,NA,"",0.693099092214872
"1775",1005,"CRITIC","test","study","ANALYZE","ARTICLE",4094,0,NA,"",0.693099092214872
"1776",1005,"ASSISTANCE","test","study","HELPER","HELPER",6318,1,NA,"",0.693099092214872
"1777",1005,"LIE","test","study","STEAL","STEAL",5518,1,NA,"",0.693099092214872
"1778",1005,"COOKOUT","test","study","HAMBURGER","HAMBURGER",2558,1,NA,"",0.693099092214872
"1779",1005,"VALLEY","test","study","LOW","LOW",2302,1,NA,"",0.693099092214872
"1780",1005,"TASTY","test","study","TREAT","TREAT",2461,1,NA,"",0.693099092214872
"1781",1005,"NOODLES","test","study","CHICKEN","CHICKEN",2670,1,NA,"",0.693099092214872
"1782",1005,"BLOCKADE","test","study","WALL","WALL",1950,1,NA,"",0.693099092214872
"1783",1005,"NATURE","test","study","FOREST","VALLEY",10237,0,NA,"",0.693099092214872
"1784",1006,"NITROGEN","test","study","CHEMISTRY"," CHEMISTRY",5726,1,NA,"change 2>1 bc space infront of correct",0.47998251977138
"1785",1006,"NOODLES","test","study","CHICKEN","SOUP",2847,0,NA,"",0.47998251977138
"1786",1006,"TASTY","test","study","TREAT","TREAT",3167,1,NA,"",0.47998251977138
"1787",1006,"SALES","test","study","CLOTHES","PERSON",6110,0,NA,"",0.47998251977138
"1788",1006,"VALLEY","test","study","LOW","MOUNTAIN",6350,0,NA,"",0.47998251977138
"1789",1006,"SINK","test","study","HOLE","COUNTER",11278,0,NA,"",0.47998251977138
"1790",1006,"SOUTH","test","study","WEST","WEST",2926,1,NA,"",0.47998251977138
"1791",1006,"COOKOUT","test","study","HAMBURGER","STEAK",2943,0,NA,"",0.47998251977138
"1792",1006,"FREEWAY","test","study","ROAD","ROAD",1966,1,NA,"",0.47998251977138
"1793",1006,"EVICT","test","study","APARTMENT","RENTER",8590,0,NA,"",0.47998251977138
"1794",1006,"USURP","test","study","TAKE","RULER",3966,0,NA,"",0.47998251977138
"1795",1006,"FILTHY","test","study","DIRT","DIRT",1903,1,NA,"",0.47998251977138
"1796",1006,"ENERGY","test","study","SUN","CAFFEINE",3455,0,NA,"",0.47998251977138
"1797",1006,"MODEL","test","study","CAR","RUNWAY",12670,0,NA,"",0.47998251977138
"1798",1006,"VISIT","test","study","LEAVE","TRIP",2798,0,NA,"",0.47998251977138
"1799",1006,"BLOCKADE","test","study","WALL","WALL",2606,1,NA,"",0.47998251977138
"1800",1006,"ANCESTOR","test","study","FAMILY","RESPECT",6686,0,NA,"",0.47998251977138
"1801",1006,"GRADUATE","test","study","CAP","CAP",2398,1,NA,"",0.47998251977138
"1802",1006,"ANNUAL","test","study","PICNIC","PICNIC",2991,1,NA,"",0.47998251977138
"1803",1006,"HUT","test","study","ISLAND","ISLAND",3326,1,NA,"",0.47998251977138
"1804",1006,"HOTEL","test","study","BED","ROOM",2942,0,NA,"",0.47998251977138
"1805",1006,"LIE","test","study","STEAL","STEAL",4239,1,NA,"",0.47998251977138
"1806",1006,"NATURE","test","study","FOREST","FOREST",2927,1,NA,"",0.47998251977138
"1807",1006,"BISCUIT","test","study","COOKIE","COOKIE",2351,1,NA,"",0.47998251977138
"1808",1006,"UNCOMMON","test","study","UNIQUE","RARE",2159,0,NA,"",0.47998251977138
"1809",1006,"ASSISTANCE","test","study","HELPER","HELPER",2255,1,NA,"",0.47998251977138
"1810",1006,"BATTERY","test","study","RADIO","CHARGER",3055,0,NA,"",0.47998251977138
"1811",1006,"CRITIC","test","study","ANALYZE","REVIEW",2958,0,NA,"",0.47998251977138
"1812",1006,"THEOREM","test","study","GEOMETRY","GEOMETRY",4926,1,NA,"",0.47998251977138
"1813",1006,"STAR","test","study","NIGHT","SKY",3855,0,NA,"",0.47998251977138
"1814",1007,"FREEWAY","test","study","ROAD","HIGHWAY",8570,0,NA,"",0.57374814243958
"1815",1007,"SOUTH","test","study","WEST","WEST",1693,1,NA,"",0.57374814243958
"1816",1007,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",2766,1,NA,"",0.57374814243958
"1817",1007,"SINK","test","study","HOLE","HOLE",1902,1,NA,"",0.57374814243958
"1818",1007,"CRITIC","test","study","ANALYZE","ANALIST",6237,0,NA,"",0.57374814243958
"1819",1007,"FILTHY","test","study","DIRT","DIRT",2078,1,NA,"",0.57374814243958
"1820",1007,"HUT","test","study","ISLAND","PIZZA",5390,0,NA,"",0.57374814243958
"1821",1007,"VISIT","test","study","LEAVE","LEAVE",1645,1,NA,"",0.57374814243958
"1822",1007,"NOODLES","test","study","CHICKEN","CHICKEN",2830,1,NA,"",0.57374814243958
"1823",1007,"STAR","test","study","NIGHT","NIGHT",2094,1,NA,"",0.57374814243958
"1824",1007,"THEOREM","test","study","GEOMETRY","GEOMETRY",2878,1,NA,"",0.57374814243958
"1825",1007,"ANNUAL","test","study","PICNIC","PICNIC",2333,1,NA,"",0.57374814243958
"1826",1007,"COOKOUT","test","study","HAMBURGER","SUMMER",4061,0,NA,"",0.57374814243958
"1827",1007,"TASTY","test","study","TREAT","FOOD",2078,0,NA,"",0.57374814243958
"1828",1007,"NATURE","test","study","FOREST","TREE",3135,0,NA,"",0.57374814243958
"1829",1007,"BLOCKADE","test","study","WALL","WALL",3182,1,NA,"",0.57374814243958
"1830",1007,"ENERGY","test","study","SUN","SUN",1790,1,NA,"",0.57374814243958
"1831",1007,"EVICT","test","study","APARTMENT","APARTMENT",5197,1,NA,"",0.57374814243958
"1832",1007,"GRADUATE","test","study","CAP","CAP",1598,1,NA,"",0.57374814243958
"1833",1007,"VALLEY","test","study","LOW","CANYON",6206,0,NA,"",0.57374814243958
"1834",1007,"ANCESTOR","test","study","FAMILY","FAMILY",2046,1,NA,"",0.57374814243958
"1835",1007,"BISCUIT","test","study","COOKIE","TEA",4670,0,NA,"",0.57374814243958
"1836",1007,"ASSISTANCE","test","study","HELPER","HELP",2189,0,NA,"",0.57374814243958
"1837",1007,"MODEL","test","study","CAR","CAR",2637,1,NA,"",0.57374814243958
"1838",1007,"UNCOMMON","test","study","UNIQUE","UNIQUE",2350,1,NA,"",0.57374814243958
"1839",1007,"SALES","test","study","CLOTHES","BOAT",4878,0,NA,"",0.57374814243958
"1840",1007,"LIE","test","study","STEAL","STEAL",4830,1,NA,"",0.57374814243958
"1841",1007,"USURP","test","study","TAKE","TAKE",3838,1,NA,"",0.57374814243958
"1842",1007,"BATTERY","test","study","RADIO","CHARGE",5518,0,NA,"",0.57374814243958
"1843",1007,"HOTEL","test","study","BED","MOTEL",5950,0,NA,"",0.57374814243958
"1844",1008,"VISIT","test","study","LEAVE","LEAVE",4463,1,NA,"",0.796540046018358
"1845",1008,"EVICT","test","study","APARTMENT","APARTMENT",6126,1,NA,"",0.796540046018358
"1846",1008,"LIE","test","study","STEAL","STEAL",3551,1,NA,"",0.796540046018358
"1847",1008,"SALES","test","study","CLOTHES","SHOPPING",8463,0,NA,"",0.796540046018358
"1848",1008,"STAR","test","study","NIGHT","SKY",4303,0,NA,"",0.796540046018358
"1849",1008,"FILTHY","test","study","DIRT","DIRT",4047,1,NA,"",0.796540046018358
"1850",1008,"SOUTH","test","study","WEST","WEST",2767,1,NA,"",0.796540046018358
"1851",1008,"TASTY","test","study","TREAT","TREAT",3375,1,NA,"",0.796540046018358
"1852",1008,"BATTERY","test","study","RADIO","ENERGY",10846,0,NA,"",0.796540046018358
"1853",1008,"BLOCKADE","test","study","WALL","WALL",6318,1,NA,"",0.796540046018358
"1854",1008,"USURP","test","study","TAKE","TAKE",3743,1,NA,"",0.796540046018358
"1855",1008,"CRITIC","test","study","ANALYZE","ANALYZE",9566,1,NA,"",0.796540046018358
"1856",1008,"NOODLES","test","study","CHICKEN","CHICKEN",2687,1,NA,"",0.796540046018358
"1857",1008,"COOKOUT","test","study","HAMBURGER","PARTY",12767,0,NA,"",0.796540046018358
"1858",1008,"HUT","test","study","ISLAND","ISLAND",7183,1,NA,"",0.796540046018358
"1859",1008,"HOTEL","test","study","BED","BED",12895,1,NA,"",0.796540046018358
"1860",1008,"GRADUATE","test","study","CAP","CAP",3135,1,NA,"",0.796540046018358
"1861",1008,"UNCOMMON","test","study","UNIQUE","UNIQUE",4446,1,NA,"",0.796540046018358
"1862",1008,"ANCESTOR","test","study","FAMILY","FAMILY",9439,1,NA,"",0.796540046018358
"1863",1008,"FREEWAY","test","study","ROAD","ROAD",4062,1,NA,"",0.796540046018358
"1864",1009,"ASSISTANCE","test","study","HELPER","HELPER",3343,1,NA,"",0.775628300810585
"1865",1009,"STAR","test","study","NIGHT","NIGHT",2639,1,NA,"",0.775628300810585
"1866",1009,"SOUTH","test","study","WEST","WEST",5071,1,NA,"",0.775628300810585
"1867",1009,"NOODLES","test","study","CHICKEN","CHICKEN",3663,1,NA,"",0.775628300810585
"1868",1009,"GRADUATE","test","study","CAP","CAP",3119,1,NA,"",0.775628300810585
"1869",1009,"TASTY","test","study","TREAT","NOODLES",11359,0,NA,"",0.775628300810585
"1870",1009,"BATTERY","test","study","RADIO","RADIO",3630,1,NA,"",0.775628300810585
"1871",1009,"VALLEY","test","study","LOW","LOW",2046,1,NA,"",0.775628300810585
"1872",1009,"UNCOMMON","test","study","UNIQUE","UNIQUE",3534,1,NA,"",0.775628300810585
"1873",1009,"ANNUAL","test","study","PICNIC","PICNIC",3647,1,NA,"",0.775628300810585
"1874",1009,"HUT","test","study","ISLAND","APPARTMENT",12830,0,NA,"",0.775628300810585
"1875",1009,"CRITIC","test","study","ANALYZE","ANALYZE",6510,1,NA,"",0.775628300810585
"1876",1009,"SINK","test","study","HOLE","HOLE",3902,1,NA,"",0.775628300810585
"1877",1009,"COOKOUT","test","study","HAMBURGER","HAMBURGER",4766,1,NA,"",0.775628300810585
"1878",1009,"USURP","test","study","TAKE","USE",6542,0,NA,"",0.775628300810585
"1879",1009,"FILTHY","test","study","DIRT","DIRT",4894,1,NA,"",0.775628300810585
"1880",1009,"MODEL","test","study","CAR","CAR",2398,1,NA,"",0.775628300810585
"1881",1009,"SALES","test","study","CLOTHES","CLOTHES",5631,1,NA,"",0.775628300810585
"1882",1009,"EVICT","test","study","APARTMENT","APPARTMENT",5567,1,NA,"change 2>1 bc typo",0.775628300810585
"1883",1009,"VISIT","test","study","LEAVE","LEAVE",2575,1,NA,"",0.775628300810585
"1884",1009,"ANCESTOR","test","study","FAMILY","FAMILY",3182,1,NA,"",0.775628300810585
"1885",1009,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",5614,1,NA,"",0.775628300810585
"1886",1009,"ENERGY","test","study","SUN","SUN",1774,1,NA,"",0.775628300810585
"1887",1009,"THEOREM","test","study","GEOMETRY","ANALYZE",5759,0,NA,"",0.775628300810585
"1888",1009,"FREEWAY","test","study","ROAD","ROAD",2543,1,NA,"",0.775628300810585
"1889",1009,"HOTEL","test","study","BED","BED",2479,1,NA,"",0.775628300810585
"1890",1009,"BLOCKADE","test","study","WALL","CHUNK",10719,0,NA,"",0.775628300810585
"1891",1009,"BISCUIT","test","study","COOKIE","COOKIE",6655,1,NA,"",0.775628300810585
"1892",1010,"BISCUIT","test","study","COOKIE"," COOKIE",3402,1,NA,"change 2>1 bc space infront of correct",0.843223359819808
"1893",1010,"STAR","test","study","NIGHT","NIGHT",1998,1,NA,"",0.843223359819808
"1894",1010,"ASSISTANCE","test","study","HELPER","AID",4269,0,NA,"",0.843223359819808
"1895",1010,"SALES","test","study","CLOTHES","CLOTHES",2590,1,NA,"",0.843223359819808
"1896",1010,"SINK","test","study","HOLE","FLOAT",13679,0,NA,"",0.843223359819808
"1897",1010,"BLOCKADE","test","study","WALL","WALL",2221,1,NA,"",0.843223359819808
"1898",1010,"FREEWAY","test","study","ROAD","RAOD",3741,1,NA,"change 2>1 bc typo",0.843223359819808
"1899",1010,"ANCESTOR","test","study","FAMILY","FAMILY",4862,1,NA,"",0.843223359819808
"1900",1010,"SOUTH","test","study","WEST","WEST",2333,1,NA,"",0.843223359819808
"1901",1010,"VISIT","test","study","LEAVE","LEAVE",2094,1,NA,"",0.843223359819808
"1902",1010,"NATURE","test","study","FOREST","FOREST",6877,1,NA,"",0.843223359819808
"1903",1010,"TASTY","test","study","TREAT","TREAT",2381,1,NA,"",0.843223359819808
"1904",1010,"NOODLES","test","study","CHICKEN","CHICKEN",2238,1,NA,"",0.843223359819808
"1905",1010,"UNCOMMON","test","study","UNIQUE","UNIQUE",2542,1,NA,"",0.843223359819808
"1906",1010,"ENERGY","test","study","SUN","SUN",2989,1,NA,"",0.843223359819808
"1907",1010,"EVICT","test","study","APARTMENT","APARTMENT",3902,1,NA,"",0.843223359819808
"1908",1010,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",3502,1,NA,"",0.843223359819808
"1909",1010,"THEOREM","test","study","GEOMETRY","GEOMETRY",2477,1,NA,"",0.843223359819808
"1910",1010,"COOKOUT","test","study","HAMBURGER","HAMURGER",3150,1,NA,"change 2>1 bc typo",0.843223359819808
"1911",1010,"USURP","test","study","TAKE","TAKE",6318,1,NA,"",0.843223359819808
"1912",1010,"MODEL","test","study","CAR","CAR",2510,1,NA,"",0.843223359819808
"1913",1010,"VALLEY","test","study","LOW","LOW",1838,1,NA,"",0.843223359819808
"1914",1010,"HOTEL","test","study","BED","BED",4110,1,NA,"",0.843223359819808
"1915",1010,"HUT","test","study","ISLAND","ISLAND",2494,1,NA,"",0.843223359819808
"1916",1010,"GRADUATE","test","study","CAP","CAP",2062,1,NA,"",0.843223359819808
"1917",1010,"BATTERY","test","study","RADIO","RADIO",4526,1,NA,"",0.843223359819808
"1918",1010,"LIE","test","study","STEAL","STEAL",2030,1,NA,"",0.843223359819808
"1919",1010,"CRITIC","test","study","ANALYZE","ANALYZE",4830,1,NA,"",0.843223359819808
"1920",1010,"ANNUAL","test","study","PICNIC","TRIP",12366,0,NA,"",0.843223359819808
"1921",1011,"BISCUIT","test","study","COOKIE","COOKIE",2431,1,NA,"",0.427474128675339
"1922",1011,"TASTY","test","study","TREAT","FOOD",4062,0,NA,"",0.427474128675339
"1923",1011,"BATTERY","test","study","RADIO","POWER",3262,0,NA,"",0.427474128675339
"1924",1011,"MODEL","test","study","CAR","CAR",3311,1,NA,"",0.427474128675339
"1925",1011,"UNCOMMON","test","study","UNIQUE","UNIQUE",3567,1,NA,"",0.427474128675339
"1926",1011,"BLOCKADE","test","study","WALL","OBSTRUCTION",5518,0,NA,"",0.427474128675339
"1927",1011,"SOUTH","test","study","WEST","WEST",1615,1,NA,"",0.427474128675339
"1928",1011,"VISIT","test","study","LEAVE","LEAVE",4047,1,NA,"",0.427474128675339
"1929",1011,"USURP","test","study","TAKE","LINE",5327,0,NA,"",0.427474128675339
"1930",1011,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",2495,1,NA,"",0.427474128675339
"1931",1011,"SINK","test","study","HOLE","FOUNTAIN",3199,0,NA,"",0.427474128675339
"1932",1011,"GRADUATE","test","study","CAP","CAP",1423,1,NA,"",0.427474128675339
"1933",1011,"LIE","test","study","STEAL","DOWN",4511,0,NA,"",0.427474128675339
"1934",1011,"FREEWAY","test","study","ROAD","ROAD",1583,1,NA,"",0.427474128675339
"1935",1011,"FILTHY","test","study","DIRT","DIRTY",2254,0,NA,"",0.427474128675339
"1936",1011,"CRITIC","test","study","ANALYZE","ANALYZE",3471,1,NA,"",0.427474128675339
"1937",1011,"THEOREM","test","study","GEOMETRY","GEOMETRY",3070,1,NA,"",0.427474128675339
"1938",1011,"NATURE","test","study","FOREST","TREE",5135,0,NA,"",0.427474128675339
"1939",1011,"SALES","test","study","CLOTHES","PERSON",3103,0,NA,"",0.427474128675339
"1940",1011,"EVICT","test","study","APARTMENT","APARTMENT",5167,1,NA,"",0.427474128675339
"1941",1011,"ENERGY","test","study","SUN","BATTERY",3071,0,NA,"",0.427474128675339
"1942",1011,"COOKOUT","test","study","HAMBURGER","BURGER",2207,0,NA,"",0.427474128675339
"1943",1011,"ASSISTANCE","test","study","HELPER","HELP",3807,0,NA,"",0.427474128675339
"1944",1011,"HUT","test","study","ISLAND","AFRICA",2269,0,NA,"",0.427474128675339
"1945",1011,"ANCESTOR","test","study","FAMILY","FAMILY",4078,1,NA,"",0.427474128675339
"1946",1011,"VALLEY","test","study","LOW","RAINE",2910,0,NA,"",0.427474128675339
"1947",1011,"NOODLES","test","study","CHICKEN","SOUP",3215,0,NA,"",0.427474128675339
"1948",1011,"STAR","test","study","NIGHT","NIGHT",4270,1,NA,"",0.427474128675339
"1949",1011,"ANNUAL","test","study","PICNIC","DINNER",4366,0,NA,"",0.427474128675339
"1950",1011,"HOTEL","test","study","BED","APARTMENT",5438,0,NA,"",0.427474128675339
"1951",1012,"STAR","test","study","NIGHT"," NIGHT",4409,1,NA,"change 2>1 bc space infront of correct",0.498884018623496
"1952",1012,"ANCESTOR","test","study","FAMILY","PAST",10736,0,NA,"",0.498884018623496
"1953",1012,"GRADUATE","test","study","CAP","CAP",2622,1,NA,"",0.498884018623496
"1954",1012,"BATTERY","test","study","RADIO","CHARGE",6079,0,NA,"",0.498884018623496
"1955",1012,"FILTHY","test","study","DIRT","DIRT",1935,1,NA,"",0.498884018623496
"1956",1012,"THEOREM","test","study","GEOMETRY","GEOMETRY",2863,1,NA,"",0.498884018623496
"1957",1012,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",3519,1,NA,"",0.498884018623496
"1958",1012,"HUT","test","study","ISLAND","HOUSE",7263,0,NA,"",0.498884018623496
"1959",1012,"UNCOMMON","test","study","UNIQUE","UNIQUE",2350,1,NA,"",0.498884018623496
"1960",1012,"LIE","test","study","STEAL","FIB",5966,0,NA,"",0.498884018623496
