participant,phase,condition,cue,target,response,rt,correct,Column1,Column2
1005,test,2,COOKOUT,HAMBURGER,HAMBURGER,2558,1,,
1005,test,1,PRESCRIPTION,PILL,PILL,1886,1,,
1005,test,1,SAIL,OCEAN,OCEAN,4094,1,,
1005,test,2,VALLEY,LOW,LOW,2302,1,,
1005,test,1,CRUNCH,NOISE,MUNCH,6398,2,,
1005,test,1,EYES,COLOR,COLOR,2478,1,,
1005,test,1,PARCEL,BOX,BOX,2206,1,,
1005,test,1,SIDE,ORDER,ORDER,3198,1,,
1005,test,2,TASTY,TREAT,TREAT,2461,1,,
1005,test,1,INTRODUCE,PRESENT,PRESENT,5214,1,,
1005,test,1,DIAMETER,LENGTH,LENGTH,1982,1,,
1005,test,2,NOODLES,CHICKEN,CHICKEN,2670,1,,
1005,test,2,BLOCKADE,WALL,WALL,1950,1,,
1005,test,1,CANYON,MOUNTAIN,DEEP,2638,2,,
1005,test,2,NATURE,FOREST,VALLEY,10237,2,,
1005,test,1,DRACULA,SCARY,SCARY,1854,1,,
1005,test,1,LATIN,FRENCH,FRENCH,4605,1,,
1005,test,1,SAFARI,DESERT,DESERT,4142,1,,
1006,learn,1,CHUNK,BLOCK,,5000,3,,
1006,learn,1,SWING,TREE,DANCE,2409,2,,
1006,learn,1,ELEVATOR,BUILDING,UP,2061,2,,
1006,learn,1,CANYON,MOUNTAIN,DIRT,4520,2,,
1006,learn,1,PARCEL,BOX,MAIL,1932,2,,
1006,learn,1,CRUNCH,NOISE,CHIP,2558,2,,
1006,learn,1,TEA,LEAVES,LEAVES,2803,1,,
1006,learn,1,EYES,COLOR,GLASSES,2693,2,,
1006,learn,1,LATIN,FRENCH,AMERICA,2448,2,,
1006,learn,1,FUGITIVE,RUN,LAW,1934,2,,
1006,learn,1,GLIDE,HANG,AIRPLANE,3057,2,,
1006,learn,1,SIDE,ORDER,PIECE,3087,2,,
1006,learn,1,DRACULA,SCARY,MONSTER,2866,2,,
1006,learn,1,LAUNDRY,SOAP,DAY,1699,2,,
1006,learn,1,INTRODUCE,PRESENT,GREET,2435,2,,
1006,learn,1,DANCER,MUSIC,MUSIC,3186,1,,
1006,learn,1,DIAMETER,LENGTH,CIRCLE,2692,2,,
1006,learn,1,PORTRAY,SHOW,ARTIST,2858,2,,
1006,learn,1,SAFARI,DESERT,JUNGLE,3885,2,,
1006,learn,1,HONEYMOON,ROMANCE,WEDDING,2784,2,,
1006,learn,1,WELL,DONE,WATER,2568,2,,
1006,learn,1,ORDER,FORM,PAIR,3355,2,,
1006,learn,1,SAIL,OCEAN,WATER,2166,2,,
1006,learn,1,EMPIRE,STATE,ROME,2580,2,,
1006,learn,1,ROBIN,RED,EGG,1920,2,,
1006,learn,1,PRESCRIPTION,PILL,GLASSES,2299,2,,
1006,learn,1,CHIMNEY,BRICK,FLOO,2667,2,,
1006,learn,1,MEASUREMENT,HEIGHT,RULER,2871,2,,
1006,learn,1,STERN,BOAT,TEACHER,3400,2,,
1006,learn,1,COURAGEOUS,LION,BRAVE,4088,2,,
1006,test,2,NITROGEN,CHEMISTRY, CHEMISTRY,5726,1,,change 2>1 bc space infront of correct
1006,test,1,PARCEL,BOX,PACKAGE,6253,2,,
1006,test,1,STERN,BOAT,BOAT,5375,1,,
1006,test,1,CRUNCH,NOISE,NOISE,4863,1,,
1006,test,2,NOODLES,CHICKEN,SOUP,2847,2,,
1006,test,1,FUGITIVE,RUN,RUN,3327,1,,
1006,test,1,TEA,LEAVES,LEAVES,3759,1,,
1006,test,2,TASTY,TREAT,TREAT,3167,1,,
1006,test,1,SIDE,ORDER,ORDER,4847,1,,
1006,test,1,SWING,TREE,TREE,2127,1,,
1006,test,1,PORTRAY,SHOW,PRESENT,4398,2,,
1006,test,2,SALES,CLOTHES,PERSON,6110,2,,
1006,test,1,LATIN,FRENCH,FRENCH,3102,1,,
1006,test,2,VALLEY,LOW,MOUNTAIN,6350,2,,
1006,test,2,SINK,HOLE,COUNTER,11278,2,,
1006,test,1,GLIDE,HANG,HANG,1806,1,,
1006,test,2,SOUTH,WEST,WEST,2926,1,,
1006,test,2,COOKOUT,HAMBURGER,STEAK,2943,2,,
1006,test,2,FREEWAY,ROAD,ROAD,1966,1,,
1006,test,2,EVICT,APARTMENT,RENTER,8590,2,,
1006,test,1,EYES,COLOR,GLASSES,5214,2,,
1006,test,2,USURP,TAKE,RULER,3966,2,,
1006,test,2,FILTHY,DIRT,DIRT,1903,1,,
1006,test,1,CANYON,MOUNTAIN,MOUNTAIN,2447,1,,
1006,test,2,ENERGY,SUN,CAFFEINE,3455,2,,
1006,test,2,MODEL,CAR,RUNWAY,12670,2,,
1006,test,2,VISIT,LEAVE,TRIP,2798,2,,
1006,test,1,DRACULA,SCARY,SCARY,3102,1,,
1006,test,1,MEASUREMENT,HEIGHT,RULER,2078,2,,
1006,test,1,DANCER,MUSIC,MUSIC,7406,1,,
1006,test,2,BLOCKADE,WALL,WALL,2606,1,,
1006,test,1,PRESCRIPTION,PILL,PILLS,3294,1,,change 2>1 bc plural of correct
1006,test,2,ANCESTOR,FAMILY,RESPECT,6686,2,,
1006,test,2,GRADUATE,CAP,CAP,2398,1,,
1006,test,2,ANNUAL,PICNIC,PICNIC,2991,1,,
1006,test,1,WELL,DONE,WATER,2942,2,,
1006,test,2,HUT,ISLAND,ISLAND,3326,1,,
1006,test,1,ELEVATOR,BUILDING,UP,2510,2,,
1006,test,1,HONEYMOON,ROMANCE,ROMANTIC,2655,2,,
1006,test,2,HOTEL,BED,ROOM,2942,2,,
1006,test,1,ORDER,FORM,LAW,2287,2,,
1006,test,1,ROBIN,RED,RED,1630,1,,
1006,test,1,COURAGEOUS,LION,LION,2687,1,,
1006,test,1,CHUNK,BLOCK,CHIP,3743,2,,
1006,test,1,EMPIRE,STATE,RULER,4367,2,,
1006,test,1,SAIL,OCEAN,OCEAN,2815,1,,
1006,test,2,LIE,STEAL,STEAL,4239,1,,
1006,test,2,NATURE,FOREST,FOREST,2927,1,,
1006,test,1,SAFARI,DESERT,DESERT,2799,1,,
1006,test,2,BISCUIT,COOKIE,COOKIE,2351,1,,
1006,test,2,UNCOMMON,UNIQUE,RARE,2159,2,,
1006,test,2,ASSISTANCE,HELPER,HELPER,2255,1,,
1006,test,2,BATTERY,RADIO,CHARGER,3055,2,,
1006,test,1,CHIMNEY,BRICK,BRICK,2238,1,,
1006,test,1,DIAMETER,LENGTH,MEASUREMENT,13407,2,,
1006,test,1,LAUNDRY,SOAP,DAY,2398,2,,
1006,test,2,CRITIC,ANALYZE,REVIEW,2958,2,,
1006,test,1,INTRODUCE,PRESENT,PRESENT,2847,1,,
1006,test,2,THEOREM,GEOMETRY,GEOMETRY,4926,1,,
1006,test,2,STAR,NIGHT,SKY,3855,2,,
1007,learn,1,LATIN,FRENCH,TEACHER,3340,2,,change 3>2 bc complete response
1007,learn,1,CRUNCH,NOISE,BAR,3155,2,,
1007,learn,1,INTRODUCE,PRESENT,YOURSELF,3427,2,,
1007,learn,1,ELEVATOR,BUILDING,BUILDING,4071,1,,
1007,learn,1,MEASUREMENT,HEIGHT,INCHES,4391,2,,
1007,learn,1,PORTRAY,SHOW,CHARACTERS,4471,2,,
1007,learn,1,EYES,COLOR,FACE,3030,2,,
1007,learn,1,ROBIN,RED,EGG,2065,2,,
1007,learn,1,CHUNK,BLOCK,BAR,4053,2,,
1007,learn,1,DANCER,MUSIC,HIP HOP,4585,2,,change 3>2 bc complete response
1007,learn,1,CANYON,MOUNTAIN,GRAND,3320,2,,
1007,learn,1,COURAGEOUS,LION,WOMAN,2851,2,,
1007,learn,1,SAIL,OCEAN,BOAT,1822,2,,
1007,learn,1,HONEYMOON,ROMANCE,MARRIAGE,2855,2,,
1007,learn,1,EMPIRE,STATE,KING,4110,2,,
1007,learn,1,GLIDE,HANG,SQUIRRE,4839,2,,change 3>2 bc full response
1007,learn,1,STERN,BOAT,FATHER,4798,2,,
1007,learn,1,ORDER,FORM,LAW,2809,2,,
1007,learn,1,SIDE,ORDER,CHICK,4951,2,,
1007,learn,1,TEA,LEAVES,BAG,1709,2,,
1007,learn,1,PRESCRIPTION,PILL,DRUGS,2844,2,,
1007,learn,1,DIAMETER,LENGTH,CENTIMETET,4940,2,,change 3>2 bc full response
1007,learn,1,DRACULA,SCARY,VAMPIRE,2750,2,,
1007,learn,1,WELL,DONE,TIMMY,3074,2,,
1007,learn,1,SAFARI,DESERT,LIONS,2524,2,,
1007,learn,1,PARCEL,BOX,BOX,2861,1,,
1007,learn,1,LAUNDRY,SOAP,BASKET,4195,2,,
1007,learn,1,SWING,TREE,CHANDLIER,4756,2,,
1007,learn,1,CHIMNEY,BRICK,SANTA,2750,2,,
1007,learn,1,FUGITIVE,RUN,RASCAL,4617,2,,
1007,test,2,FREEWAY,ROAD,HIGHWAY,8570,2,,
1007,test,1,EMPIRE,STATE,KING,6477,2,,
1007,test,2,SOUTH,WEST,WEST,1693,1,,
1007,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,2766,1,,
1007,test,1,ORDER,FORM,LAW,6813,2,,
1007,test,1,DANCER,MUSIC,MUSIC,7534,1,,
1007,test,2,SINK,HOLE,HOLE,1902,1,,
1007,test,2,CRITIC,ANALYZE,ANALIST,6237,2,,
1007,test,1,ELEVATOR,BUILDING,BUILDING,2493,1,,
1007,test,2,FILTHY,DIRT,DIRT,2078,1,,
1007,test,2,HUT,ISLAND,PIZZA,5390,2,,
1007,test,1,CHUNK,BLOCK,BLOCK,2813,1,,
1007,test,1,CANYON,MOUNTAIN,VALLEY,4446,2,,
1007,test,2,VISIT,LEAVE,LEAVE,1645,1,,
1007,test,1,STERN,BOAT,STRICT,4221,2,,
1007,test,2,NOODLES,CHICKEN,CHICKEN,2830,1,,
1007,test,1,DIAMETER,LENGTH,LENGTH,4141,1,,
1007,test,2,STAR,NIGHT,NIGHT,2094,1,,
1007,test,2,THEOREM,GEOMETRY,GEOMETRY,2878,1,,
1007,test,1,HONEYMOON,ROMANCE,ROMANCE,2046,1,,
1007,test,1,LAUNDRY,SOAP,SOAP,2733,1,,
1007,test,2,ANNUAL,PICNIC,PICNIC,2333,1,,
1007,test,2,COOKOUT,HAMBURGER,SUMMER,4061,2,,
1007,test,1,SWING,TREE,TREE,1837,1,,
1007,test,1,FUGITIVE,RUN,ROBBER,7053,2,,
1007,test,1,CHIMNEY,BRICK,BRICK,2686,1,,
1007,test,1,PARCEL,BOX,BOX,1806,1,,
1007,test,2,TASTY,TREAT,FOOD,2078,2,,
1007,test,1,SAFARI,DESERT,DESERT,1966,1,,
1007,test,1,MEASUREMENT,HEIGHT,HEIGHT,8622,1,,
1007,test,2,NATURE,FOREST,TREE,3135,2,,
1007,test,1,PRESCRIPTION,PILL,PILLS,2604,1,,change 2>1 bc plural
1007,test,1,DRACULA,SCARY,SCARY,1726,1,,
1007,test,2,BLOCKADE,WALL,WALL,3182,1,,
1007,test,1,INTRODUCE,PRESENT,GREET,13486,2,,
1007,test,1,CRUNCH,NOISE,NOISE,2830,1,,
1007,test,2,ENERGY,SUN,SUN,1790,1,,
1007,test,1,ROBIN,RED,RED,1422,1,,
1007,test,2,EVICT,APARTMENT,APARTMENT,5197,1,,
1007,test,1,LATIN,FRENCH,FRENCH,1982,1,,
1007,test,2,GRADUATE,CAP,CAP,1598,1,,
1007,test,2,VALLEY,LOW,CANYON,6206,2,,
1007,test,2,ANCESTOR,FAMILY,FAMILY,2046,1,,
1007,test,2,BISCUIT,COOKIE,TEA,4670,2,,
1007,test,1,GLIDE,HANG,HANG,1678,1,,
1007,test,2,ASSISTANCE,HELPER,HELP,2189,2,,
1007,test,2,MODEL,CAR,CAR,2637,1,,
1007,test,1,EYES,COLOR,COLOR,3390,1,,
1007,test,2,UNCOMMON,UNIQUE,UNIQUE,2350,1,,
1007,test,1,SAIL,OCEAN,OCEAN,2733,1,,
1007,test,1,PORTRAY,SHOW,SHOW,1838,1,,
1007,test,1,WELL,DONE,WATER,7038,2,,
1007,test,1,TEA,LEAVES,POT,4877,2,,
1007,test,2,SALES,CLOTHES,BOAT,4878,2,,
1007,test,2,LIE,STEAL,STEAL,4830,1,,
1007,test,1,COURAGEOUS,LION,BRAVE,2509,2,,
1007,test,1,SIDE,ORDER,LEFT,7821,2,,
1007,test,2,USURP,TAKE,TAKE,3838,1,,
1007,test,2,BATTERY,RADIO,CHARGE,5518,2,,
1007,test,2,HOTEL,BED,MOTEL,5950,2,,
1008,learn,1,DANCER,MUSIC,BALLET,4459,2,,change 3>2 bc full response
1008,learn,1,SWING,TREE,SET,2825,2,,
1008,learn,1,PARCEL,BOX,BOX,2679,1,,
1008,learn,1,FUGITIVE,RUN,JAIL,2927,2,,
1008,learn,1,WELL,DONE,DONE,2778,1,,
1008,learn,1,LAUNDRY,SOAP,ROOM,3517,2,,
1008,learn,1,MEASUREMENT,HEIGHT,RULER,4198,2,,
1008,learn,1,STERN,BOAT,FIRM,4891,2,,
1008,learn,1,TEA,LEAVES,CUP,3434,2,,
1008,learn,1,PORTRAY,SHOW,VISUAL,4969,2,,
1008,learn,1,ROBIN,RED,HOOD,2270,2,,
1008,learn,1,SIDE,ORDER,,5000,3,,
1008,learn,1,CHUNK,BLOCK,,5000,3,,
1008,learn,1,HONEYMOON,ROMANCE,WEDDING,3522,2,,
1008,learn,1,CRUNCH,NOISE,CHEW,3939,2,,
1008,learn,1,INTRODUCE,PRESENT,HELLO,4700,2,,
1008,learn,1,CANYON,MOUNTAIN,VALLEY,4361,2,,
1008,learn,1,GLIDE,HANG,SOAR,3721,2,,
1008,learn,1,SAFARI,DESERT,JUNGLE,3424,2,,
1008,learn,1,EYES,COLOR,FACE,2663,2,,
1008,learn,1,DIAMETER,LENGTH,WIDTH,4623,2,,
1008,learn,1,ORDER,FORM,LINE,3356,2,,
1008,learn,1,COURAGEOUS,LION,BRAVE,2759,2,,
1008,learn,1,LATIN,FRENCH,SPANISH,4499,2,,
1008,learn,1,CHIMNEY,BRICK,SWEEP,2787,2,,
1008,learn,1,ELEVATOR,BUILDING,STAIRS,4531,2,,
1008,learn,1,DRACULA,SCARY,VAMPIRE,3317,2,,
1008,learn,1,PRESCRIPTION,PILL,GLASSES,4374,2,,
1008,learn,1,SAIL,OCEAN,BOAT,2288,2,,
1008,learn,1,EMPIRE,STATE,KING,4709,2,,
1008,test,1,EYES,COLOR, COLOR,4265,1,,change 2>1 bc space infront of correct
1008,test,1,DRACULA,SCARY,SCARY,2686,1,,
1008,test,1,PARCEL,BOX,BOX,3984,1,,
1008,test,2,VISIT,LEAVE,LEAVE,4463,1,,
1008,test,2,NATURE,FOREST,LEAVES,18798,2,,
1008,test,2,EVICT,APARTMENT,APARTMENT,6126,1,,
1008,test,2,LIE,STEAL,STEAL,3551,1,,
1008,test,1,LATIN,FRENCH,FRENCH,52510,1,,
1008,test,2,SALES,CLOTHES,SHOPPING,8463,2,,
1008,test,2,MODEL,CAR,AIRPLANE,16415,2,,
1008,test,1,LAUNDRY,SOAP,WASH,12063,2,,
1008,test,2,STAR,NIGHT,SKY,4303,2,,
1008,test,2,FILTHY,DIRT,DIRT,4047,1,,
1008,test,1,GLIDE,HANG,SMOOTH,34942,2,,
1008,test,1,INTRODUCE,PRESENT,PRESENT,7102,1,,
1008,test,1,ELEVATOR,BUILDING,BUILDING,4254,1,,
1008,test,2,SOUTH,WEST,WEST,2767,1,,
1008,test,2,TASTY,TREAT,TREAT,3375,1,,
1008,test,2,BATTERY,RADIO,ENERGY,10846,2,,
1008,test,1,PORTRAY,SHOW,SHOW,2878,1,,
1008,test,1,SAIL,OCEAN,OCEAN,3230,1,,
1008,test,2,THEOREM,GEOMETRY,ANALYZE,16942,2,,
1008,test,2,BLOCKADE,WALL,WALL,6318,1,,
1008,test,1,DIAMETER,LENGTH,LENGTH,3614,1,,
1008,test,1,HONEYMOON,ROMANCE,ROMANCE,3966,1,,
1008,test,2,VALLEY,LOW,STEEP,31631,2,,
1008,test,2,USURP,TAKE,TAKE,3743,1,,
1008,test,1,SIDE,ORDER,ORDER,8511,1,,
1008,test,2,ANNUAL,PICNIC,EVENT,41006,2,,
1008,test,1,SAFARI,DESERT,DESERT,5006,1,,
1008,test,2,CRITIC,ANALYZE,ANALYZE,9566,1,,
1008,test,1,CHIMNEY,BRICK,ROOF,31598,2,,
1008,test,2,ENERGY,SUN,POWER,26719,2,,
1008,test,1,DANCER,MUSIC,STAGE,74941,2,,
1008,test,2,SINK,HOLE,WATER,19615,2,,
1008,test,1,COURAGEOUS,LION,LION,2927,1,,
1008,test,1,TEA,LEAVES,LEAVES,3903,1,,
1008,test,1,WELL,DONE,GROUND,27534,2,,
1008,test,1,EMPIRE,STATE,STATE,2831,1,,
1008,test,2,BISCUIT,COOKIE,COOKIE,19247,1,,
1008,test,2,NITROGEN,CHEMISTRY,HYDROGEN,23358,2,,
1008,test,1,FUGITIVE,RUN,RUN,5407,1,,
1008,test,1,ROBIN,RED,RED,2510,1,,
1008,test,1,CANYON,MOUNTAIN,MOUNTAIN,7167,1,,
1008,test,1,CHUNK,BLOCK,BLOCK,24095,1,,
1008,test,2,NOODLES,CHICKEN,CHICKEN,2687,1,,
1008,test,2,COOKOUT,HAMBURGER,PARTY,12767,2,,
1008,test,2,HUT,ISLAND,ISLAND,7183,1,,
1008,test,2,HOTEL,BED,BED,12895,1,,
1008,test,1,ORDER,FORM,SIDE,24398,2,,
1008,test,1,PRESCRIPTION,PILL,PILL,3710,1,,
1008,test,2,GRADUATE,CAP,CAP,3135,1,,
1008,test,2,ASSISTANCE,HELPER,HELP,21391,2,,
1008,test,2,UNCOMMON,UNIQUE,UNIQUE,4446,1,,
1008,test,1,MEASUREMENT,HEIGHT,HEIGHT,8303,1,,
1008,test,2,ANCESTOR,FAMILY,FAMILY,9439,1,,
1008,test,1,STERN,BOAT,BOAT,25247,1,,
1008,test,2,FREEWAY,ROAD,ROAD,4062,1,,
1008,test,1,SWING,TREE,PLAYGROUND,30974,2,,
1008,test,1,CRUNCH,NOISE,NOISE,5166,1,,
1009,learn,1,INTRODUCE,PRESENT,,5000,3,,
1009,learn,1,CRUNCH,NOISE,,5000,3,,
1009,learn,1,DANCER,MUSIC,DANCE,3141,2,,
1009,learn,1,PRESCRIPTION,PILL,DRUG,4110,2,,
1009,learn,1,EMPIRE,STATE,STATE,3034,1,,
1009,learn,1,GLIDE,HANG,BOAT,4874,2,,
1009,learn,1,CANYON,MOUNTAIN,PENCIL,3952,2,,
1009,learn,1,CHIMNEY,BRICK,SM,4559,3,,
1009,learn,1,ELEVATOR,BUILDING,STAIR,4629,2,,change 3>2 bc full response
1009,learn,1,HONEYMOON,ROMANCE,COUPLE,3577,2,,
1009,learn,1,ORDER,FORM,COMMANDER,4912,2,,
1009,learn,1,PORTRAY,SHOW,PAITI,4964,3,,
1009,learn,1,LATIN,FRENCH,WORD,3831,2,,
1009,learn,1,WELL,DONE,BEING,3472,2,,
1009,learn,1,DRACULA,SCARY,,5000,3,,
1009,learn,1,COURAGEOUS,LION,BRAVE,3984,2,,
1009,learn,1,MEASUREMENT,HEIGHT,LONG,3680,2,,change 3>2 bc full response
1009,learn,1,EYES,COLOR,NOSE,3420,2,,
1009,learn,1,DIAMETER,LENGTH,CIRCLE,4668,2,,
1009,learn,1,SIDE,ORDER,LENGTH,3924,2,,
1009,learn,1,FUGITIVE,RUN,D,4050,3,,
1009,learn,1,PARCEL,BOX,AMAZON,3225,2,,change 3>2 bc full response
1009,learn,1,SWING,TREE,S,4734,3,,
1009,learn,1,SAFARI,DESERT,APPLE,2526,2,,change 3>2 bc full response
1009,learn,1,TEA,LEAVES,COLA,3110,2,,change 3>2 bc full response
1009,learn,1,SAIL,OCEAN,BOAT,2692,2,,change 3>2 bc full response
1009,learn,1,ROBIN,RED,HOOD,4340,2,,change 3>2 bc full response
1009,learn,1,CHUNK,BLOCK,TREE,2373,2,,change 3>2 bc full response
1009,learn,1,STERN,BOAT,BOAT,2381,1,,change 3>1 bc full response
1009,learn,1,LAUNDRY,SOAP,ROOM,2934,2,,change 3>2 bc full response
1009,test,2,LIE,STEAL, CHEAT,24954,2,,
1009,test,1,LATIN,FRENCH,FRENCH,3551,1,,
1009,test,2,ASSISTANCE,HELPER,HELPER,3343,1,,
1009,test,1,SAFARI,DESERT,SNACK,12959,2,,
1009,test,2,STAR,NIGHT,NIGHT,2639,1,,
1009,test,1,WELL,DONE,DONE,2639,1,,
1009,test,1,HONEYMOON,ROMANCE,ROMANCE,4719,1,,
1009,test,2,SOUTH,WEST,WEST,5071,1,,
1009,test,2,NOODLES,CHICKEN,CHICKEN,3663,1,,
1009,test,2,GRADUATE,CAP,CAP,3119,1,,
1009,test,2,TASTY,TREAT,NOODLES,11359,2,,
1009,test,1,ORDER,FORM,FORM,2670,1,,
1009,test,1,EYES,COLOR,COLOR,6191,1,,
1009,test,1,ELEVATOR,BUILDING,BUILDING,10463,1,,
1009,test,1,DIAMETER,LENGTH,LENGTH,4191,1,,
1009,test,2,BATTERY,RADIO,RADIO,3630,1,,
1009,test,2,VALLEY,LOW,LOW,2046,1,,
1009,test,1,LAUNDRY,SOAP,SOAP,2398,1,,
1009,test,1,PARCEL,BOX,BOX,2110,1,,
1009,test,2,UNCOMMON,UNIQUE,UNIQUE,3534,1,,
1009,test,2,ANNUAL,PICNIC,PICNIC,3647,1,,
1009,test,2,HUT,ISLAND,APPARTMENT,12830,2,,
1009,test,2,CRITIC,ANALYZE,ANALYZE,6510,1,,
1009,test,1,DANCER,MUSIC,MUSIC,2190,1,,
1009,test,2,SINK,HOLE,HOLE,3902,1,,
1009,test,2,COOKOUT,HAMBURGER,HAMBURGER,4766,1,,
1009,test,2,USURP,TAKE,USE,6542,2,,
1009,test,1,CHIMNEY,BRICK,BRICK,3310,1,,
1009,test,1,COURAGEOUS,LION,LION,3342,1,,
1009,test,2,FILTHY,DIRT,DIRT,4894,1,,
1009,test,1,INTRODUCE,PRESENT,PRESENT,3694,1,,
1009,test,2,MODEL,CAR,CAR,2398,1,,
1009,test,1,FUGITIVE,RUN,RUN,3806,1,,
1009,test,1,CRUNCH,NOISE,NOISE,11359,1,,
1009,test,1,PORTRAY,SHOW,PAINT,7038,2,,
1009,test,2,SALES,CLOTHES,CLOTHES,5631,1,,
1009,test,2,EVICT,APARTMENT,APPARTMENT,5567,1,,change 2>1 bc typo
1009,test,1,SIDE,ORDER,ORDER,4911,1,,
1009,test,1,PRESCRIPTION,PILL,PILL,2879,1,,
1009,test,1,CANYON,MOUNTAIN,ROCK,5743,2,,
1009,test,2,VISIT,LEAVE,LEAVE,2575,1,,
1009,test,1,GLIDE,HANG,HANG,3870,1,,
1009,test,2,ANCESTOR,FAMILY,FAMILY,3182,1,,
1009,test,1,SAIL,OCEAN,OCEAN,4398,1,,
1009,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,5614,1,,
1009,test,1,MEASUREMENT,HEIGHT,HEIGHT,3871,1,,
1009,test,2,ENERGY,SUN,SUN,1774,1,,
1009,test,1,CHUNK,BLOCK,BLOCK,10879,1,,
1009,test,2,NATURE,FOREST,GREEN,23759,2,,
1009,test,1,TEA,LEAVES,LEAVES,3727,1,,
1009,test,2,THEOREM,GEOMETRY,ANALYZE,5759,2,,
1009,test,1,DRACULA,SCARY,USE,9566,2,,
1009,test,1,ROBIN,RED,RED,2111,1,,
1009,test,1,STERN,BOAT,BOAT,3071,1,,
1009,test,2,FREEWAY,ROAD,ROAD,2543,1,,
1009,test,2,HOTEL,BED,BED,2479,1,,
1009,test,1,EMPIRE,STATE,STATE,2687,1,,
1009,test,2,BLOCKADE,WALL,CHUNK,10719,2,,
1009,test,1,SWING,TREE,TREE,3022,1,,
1009,test,2,BISCUIT,COOKIE,COOKIE,6655,1,,
1010,learn,1,EMPIRE,STATE,STATE,4483,1,,
1010,learn,1,EYES,COLOR,MOUTH,3934,2,,
1010,learn,1,CHIMNEY,BRICK,SWEEP,3249,2,,
1010,learn,1,SIDE,ORDER,CP,5000,3,,
1010,learn,1,GLIDE,HANG,SLIDE,3222,2,,
1010,learn,1,SAIL,OCEAN,BOAT,3856,2,,
1010,learn,1,COURAGEOUS,LION,BRAVE,2277,2,,
1010,learn,1,ELEVATOR,BUILDING,STAIRS,3842,2,,
1010,learn,1,ORDER,FORM,PAIR,3080,2,,
1010,learn,1,LATIN,FRENCH,ENGLISH,4056,2,,
1010,learn,1,DRACULA,SCARY,VAMPIRE,4299,2,,
1010,learn,1,PRESCRIPTION,PILL,DRUG,2332,2,,
1010,learn,1,FUGITIVE,RUN,CRIMINAL,3433,2,,
1010,learn,1,DIAMETER,LENGTH,SPEED,2561,2,,
1010,learn,1,TEA,LEAVES,BAG,1689,2,,
1010,learn,1,PARCEL,BOX,PACKAGE,4780,2,,
1010,learn,1,SAFARI,DESERT,LION,2542,2,,
1010,learn,1,MEASUREMENT,HEIGHT,INCH,2415,2,,
1010,learn,1,CHUNK,BLOCK,CLUMP,3768,2,,
1010,learn,1,WELL,DONE,WATER,2201,2,,
1010,learn,1,SWING,TREE,SET,1736,2,,
1010,learn,1,ROBIN,RED,HOOD,2255,2,,
1010,learn,1,PORTRAY,SHOW,ACT,2457,2,,
1010,learn,1,CANYON,MOUNTAIN,RED,2460,2,,
1010,learn,1,LAUNDRY,SOAP,DETERGENT,2354,2,,
1010,learn,1,DANCER,MUSIC,SWING,3901,2,,
1010,learn,1,CRUNCH,NOISE,LEAVES,3311,2,,
1010,learn,1,INTRODUCE,PRESENT,HI,2868,2,,
1010,learn,1,STERN,BOAT,STUBBORN,4919,2,,change 3>2 bc full response
1010,learn,1,HONEYMOON,ROMANCE,SPA,3007,2,,
1010,test,2,BISCUIT,COOKIE, COOKIE,3402,1,,change 2>1 bc space infront of correct
1010,test,1,COURAGEOUS,LION,LION,2285,1,,
1010,test,2,STAR,NIGHT,NIGHT,1998,1,,
1010,test,1,EMPIRE,STATE,STATE,1726,1,,
1010,test,1,DIAMETER,LENGTH,LENGTH,6734,1,,
1010,test,2,ASSISTANCE,HELPER,AID,4269,2,,
1010,test,1,SAIL,OCEAN,OCEAN,3246,1,,
1010,test,1,HONEYMOON,ROMANCE,ROMANCE,1917,1,,
1010,test,1,LATIN,FRENCH,FRENCH,2014,1,,
1010,test,1,GLIDE,HANG,HANG,3054,1,,
1010,test,1,STERN,BOAT,BOAT,1934,1,,
1010,test,2,SALES,CLOTHES,CLOTHES,2590,1,,
1010,test,1,SWING,TREE,TREE,4158,1,,
1010,test,1,ORDER,FORM,,94,2,,
1010,test,2,SINK,HOLE,FLOAT,13679,2,,
1010,test,2,BLOCKADE,WALL,WALL,2221,1,,
1010,test,2,FREEWAY,ROAD,RAOD,3741,1,,change 2>1 bc typo
1010,test,2,ANCESTOR,FAMILY,FAMILY,4862,1,,
1010,test,1,CRUNCH,NOISE,NOISE,2381,1,,
1010,test,1,LAUNDRY,SOAP,SOAP,2285,1,,
1010,test,2,SOUTH,WEST,WEST,2333,1,,
1010,test,1,CANYON,MOUNTAIN,LOW,12574,2,,
1010,test,1,PORTRAY,SHOW,SHOW,2318,1,,
1010,test,2,VISIT,LEAVE,LEAVE,2094,1,,
1010,test,2,FILTHY,DIRT,,78,2,,
1010,test,2,NATURE,FOREST,FOREST,6877,1,,
1010,test,1,CHIMNEY,BRICK,BRICK,3245,1,,
1010,test,2,TASTY,TREAT,TREAT,2381,1,,
1010,test,1,INTRODUCE,PRESENT,PRESENT,7901,1,,
1010,test,1,SAFARI,DESERT,DESERT,2317,1,,
1010,test,1,PARCEL,BOX,BOX,1886,1,,
1010,test,2,NOODLES,CHICKEN,CHICKEN,2238,1,,
1010,test,2,UNCOMMON,UNIQUE,UNIQUE,2542,1,,
